trip_id,start_time,station,user_type,duration_min
502408,2025-03-29 20:33:00,Центральный вокзал,,12.3
523291,2026-06-21 07:50:00,Центральный вокзал,Подписчик,13.2 мин
513425,2025-10-08 17:32:00,Парк Горького,Разовая поездка,14.6 мин
510999,2025-08-23 19:12:00,Университет,Разовая поездка,48.7
510003,2025-08-07 17:37:00,Набережная,Разовая поездка,23.8
501745,2025-03-12 11:04:00,университет,Подписчик,9.5
521444,2026-05-24 12:19:00,Парк Горького ,Разовая поездка,18.3
505990,2025-06-06 11:27:00,Спальный район,Подписчик,18.9
513697,2025-10-15 11:20:00,Парк Горького,Подписчик,19.4
511278,2025-08-27 10:16:00,Парк Горького,Разовая поездка,29.0
502499,2025-03-31 18:21:00,Парк Горького ,,33.7
508889,2025-07-21 16:44:00,Центральный вокзал,Подписчик,26.0
520955,2026-05-16 16:22:00,Набережная,Подписчик,18.0
519520,2026-04-21 09:39:00,парк горького,Подписчик,4.9
521964,2026-06-02 07:20:00,Парк Горького,Подписчик,9.1
512668,2025-09-21 14:37:00,спальный район,Разовая поездка,12.1
522239,2026-06-06 19:32:00,набережная ,,21.8
502531,2025-03-31 10:45:00,Деловой квартал ,Разовая поездка,16.8
506316,2025-06-12 18:37:00,Центральный вокзал,Разовая поездка,40.0
502692,2025-04-05 13:55:00,парк горького,Разовая поездка,47.5
518280,2026-03-24 18:37:00,Набережная,Разовая поездка,25.9
507858,2025-07-06 22:31:00,Университет,Разовая поездка,28.3
517131,2026-02-16 11:07:00,набережная ,Разовая поездка,12.4
521130,2026-05-19 18:09:00,Парк Горького ,Подписчик,4.4 мин
517488,2026-03-01 19:52:00,Деловой квартал ,Разовая поездка,11.8
510618,2025-08-17 12:32:00,Университет,Разовая поездка,8.5
517763,2026-03-10 11:46:00,Парк Горького ,Подписчик,29.6
513841,2025-10-19 09:17:00,парк горького,Разовая поездка,14.9
519922,2026-04-28 07:28:00,Университет,Разовая поездка,20.1
501191,2025-02-21 17:02:00,парк горького,Подписчик,30.5
503655,2025-04-25 17:18:00,Деловой квартал,Подписчик,9.4
504298,2025-05-07 08:26:00,Университет,Подписчик,15.8
518720,2026-04-03 21:44:00,набережная ,Разовая поездка,22.7 мин
506607,2025-06-17 17:39:00,Университет,Подписчик,15.5
508480,2025-07-15 17:24:00,Деловой квартал,Подписчик,12.4
504394,2025-05-09 16:39:00,Парк Горького ,Разовая поездка,18.1
522903,2026-06-16 14:02:00,набережная ,Разовая поездка,5.5 мин
502622,2025-04-03 17:24:00,Центральный вокзал,Подписчик,29.8
520275,2026-05-05 10:10:00,Парк Горького ,Подписчик,22.7
522968,2026-06-17 09:26:00,Набережная,Разовая поездка,11.3
520936,2026-05-16 22:25:00,парк горького,Разовая поездка,16.3
500520,2025-01-24 20:08:00,спальный район,Подписчик,62.4
516357,2026-01-16 11:21:00,Университет,Подписчик,
508481,2025-07-15 09:53:00,Деловой квартал ,Подписчик,3.6 мин
522430,2026-06-09 09:49:00,Деловой квартал,Разовая поездка,14.5
518635,2026-04-01 11:57:00,центральный вокзал,Подписчик,6.4
509559,2025-07-31 18:22:00,Деловой квартал,Разовая поездка,28.2
507074,2025-06-23 15:45:00,Деловой квартал ,Подписчик,31.4
510092,2025-08-09 13:35:00,Университет,Разовая поездка,11.7
508774,2025-07-20 15:46:00,Парк Горького ,Разовая поездка,24.5
510796,2025-08-20 20:57:00,парк горького,Подписчик,9.9
516820,2026-02-05 16:46:00,Парк Горького,Разовая поездка,46.3
501988,2025-03-18 07:17:00,Деловой квартал ,Подписчик,48.4
520895,2026-05-15 20:46:00,Деловой квартал ,Подписчик,16.2
502232,2025-03-25 19:55:00,Университет,Подписчик,15.0
501661,2025-03-09 13:03:00,центральный вокзал,Подписчик,36.4
511951,2025-09-07 12:24:00,Деловой квартал,Разовая поездка,22.8
518392,2026-03-27 12:03:00,Набережная,Разовая поездка,18.2 мин
518738,2026-04-04 07:41:00,Парк Горького ,,22.5 мин
520291,2026-05-05 20:30:00,Университет,Подписчик,11.9 мин
511119,2025-08-24 06:13:00,Деловой квартал ,Подписчик,36.2
507661,2025-07-03 15:29:00,университет,Разовая поездка,21.7
505423,2025-05-28 13:10:00,Спальный район,Подписчик,19.2 мин
518484,2026-03-29 13:04:00,Университет,,40.4
518044,2026-03-18 21:48:00,Набережная,Подписчик,17.9
518861,2026-04-06 18:55:00,Центральный вокзал,Разовая поездка,
500634,2025-01-29 09:10:00,спальный район,Разовая поездка,21.4
514372,2025-11-01 16:36:00,Спальный район,,10.1
502394,2025-03-29 15:59:00,университет,Подписчик,14.2
516741,2026-02-02 12:53:00,набережная ,Разовая поездка,7.1
509041,2025-07-24 18:32:00,Университет,Подписчик,8.2
501536,2025-03-05 15:07:00,Центральный вокзал,Разовая поездка,13.2 мин
502435,2025-03-29 12:13:00,Спальный район,Подписчик,9.3
514446,2025-11-03 15:23:00,Деловой квартал ,Разовая поездка,14.9
523217,2026-06-21 19:23:00,Парк Горького ,Подписчик,
521341,2026-05-22 19:59:00,Деловой квартал,Подписчик,3.6
504764,2025-05-17 10:52:00,Парк Горького ,Подписчик,9.2
515230,2025-11-29 20:50:00,парк горького,Разовая поездка,14.5
502007,2025-03-19 06:03:00,Набережная,Подписчик,11.4
500068,2025-01-05 19:13:00,Университет,,12.9
516155,2026-01-06 14:25:00,Деловой квартал,Разовая поездка,4.7
509496,2025-07-30 13:24:00,Деловой квартал ,Разовая поездка,7.1
520133,2026-05-02 15:35:00,университет,Подписчик,8.8
511823,2025-09-05 05:15:00,университет,Разовая поездка,33.1
510209,2025-08-10 09:38:00,Спальный район,,3.7
509945,2025-08-06 12:55:00,центральный вокзал,Подписчик,10.0
504484,2025-05-10 16:41:00,Центральный вокзал,Подписчик,37.5
503000,2025-04-12 17:19:00,Набережная,Подписчик,10.0
517236,2026-02-20 11:08:00,Спальный район,Разовая поездка,56.4
502079,2025-03-21 15:23:00,центральный вокзал,Подписчик,3.2
503421,2025-04-20 10:15:00,Центральный вокзал,Разовая поездка,6.3
502351,2025-03-28 17:00:00,Университет,Разовая поездка,16.9
512024,2025-09-09 16:40:00,университет,Подписчик,22.5
503723,2025-04-26 13:17:00,спальный район,Подписчик,14.5
519652,2026-04-23 17:29:00,Деловой квартал ,Разовая поездка,10.1
519156,2026-04-12 21:03:00,Деловой квартал ,Разовая поездка,16.9
505476,2025-05-30 09:03:00,Парк Горького ,Разовая поездка,28.2 мин
500224,2025-01-12 12:47:00,Центральный вокзал,Разовая поездка,28.7
500722,2025-02-01 17:19:00,Деловой квартал ,Подписчик,25.3
515537,2025-12-11 15:59:00,Деловой квартал,Разовая поездка,5.0
503271,2025-04-18 16:10:00,парк горького,Подписчик,33.6 мин
510781,2025-08-19 18:05:00,Спальный район,Разовая поездка,24.9
508637,2025-07-18 17:10:00,Университет,Подписчик,26.6
505612,2025-06-01 17:18:00,Университет,Разовая поездка,10.6
500085,2025-01-06 08:15:00,Парк Горького,Подписчик,10.1
506767,2025-06-19 17:38:00,Центральный вокзал,Подписчик,4.6
507533,2025-07-01 17:53:00,университет,Подписчик,11.4
518661,2026-04-02 23:48:00,парк горького,Разовая поездка,-8.37623988797764
521957,2026-06-01 22:29:00,Деловой квартал ,Разовая поездка,4.6
510246,2025-08-11 19:25:00,Центральный вокзал,Разовая поездка,15.0
522054,2026-06-03 13:05:00,Деловой квартал ,Подписчик,
509617,2025-08-01 20:57:00,Деловой квартал ,Разовая поездка,38.4
512262,2025-09-13 09:13:00,Центральный вокзал,Подписчик,10.9
504970,2025-05-20 17:32:00,Деловой квартал ,Разовая поездка,15.3
509919,2025-08-06 21:32:00,Парк Горького,Подписчик,6.7
513475,2025-10-09 10:57:00,Университет,Разовая поездка,55.5
515893,2025-12-26 17:40:00,Университет,Разовая поездка,4.1
510029,2025-08-07 16:19:00,спальный район,Подписчик,5.2
503363,2025-04-19 15:06:00,Центральный вокзал,Подписчик,20.8
510429,2025-08-14 10:15:00,Центральный вокзал,Подписчик,10.3
521790,2026-05-30 16:12:00,Набережная,Подписчик,9.6
502823,2025-04-08 14:12:00,парк горького,Подписчик,20.5
507447,2025-06-29 13:05:00,спальный район,Разовая поездка,12.4 мин
519601,2026-04-22 17:16:00,Центральный вокзал,Разовая поездка,29.8
522698,2026-06-13 12:52:00,набережная ,Подписчик,3.7
523115,2026-06-19 20:12:00,университет,Разовая поездка,15.5
507118,2025-06-24 09:42:00,Центральный вокзал,,44.3
502678,2025-04-04 15:47:00,Деловой квартал,Разовая поездка,40.5
503933,2025-04-30 09:34:00,Деловой квартал,Разовая поездка,33.0
505486,2025-05-30 17:31:00,Парк Горького,Подписчик,30.5
513012,2025-09-28 13:02:00,Центральный вокзал,Подписчик,29.4
523233,2026-06-21 18:16:00,парк горького,,11.4 мин
510091,2025-08-09 15:30:00,Университет,Подписчик,18.5
505818,2025-06-04 19:08:00,Деловой квартал,,35.7
517477,2026-03-01 16:19:00,центральный вокзал,Подписчик,33.2
509947,2025-08-06 14:47:00,центральный вокзал,Подписчик,11.1
503781,2025-04-27 13:29:00,спальный район,Подписчик,15.4
523756,2026-06-29 10:27:00,Парк Горького ,Подписчик,12.4
503556,2025-04-23 17:23:00,Деловой квартал ,Подписчик,1.5
506342,2025-06-13 08:34:00,Парк Горького,Подписчик,6.4
512912,2025-09-27 16:19:00,парк горького,Разовая поездка,37.1
506906,2025-06-21 21:17:00,Центральный вокзал,Подписчик,15.2
506675,2025-06-18 10:35:00,Центральный вокзал,Разовая поездка,10.0
506033,2025-06-07 13:19:00,набережная ,Разовая поездка,24.9
518089,2026-03-19 18:35:00,университет,Разовая поездка,28.1
505098,2025-05-23 14:07:00,Университет,Подписчик,21.1
502027,2025-03-19 17:06:00,Деловой квартал,Разовая поездка,23.4
519674,2026-04-24 11:50:00,парк горького,Разовая поездка,24.7
518440,2026-03-28 11:40:00,набережная ,,24.5
510919,2025-08-22 16:56:00,Парк Горького ,Подписчик,16.5
523691,2026-06-28 11:34:00,Парк Горького ,Подписчик,28.2
513396,2025-10-07 17:02:00,центральный вокзал,Разовая поездка,3.8
503429,2025-04-20 10:04:00,спальный район,Разовая поездка,10.3
503124,2025-04-15 11:34:00,Парк Горького ,Разовая поездка,14.4
501473,2025-03-03 18:04:00,Деловой квартал,Разовая поездка,18.3
502377,2025-03-29 09:58:00,Парк Горького,Подписчик,15.7
521673,2026-05-28 10:38:00,парк горького,Подписчик,26.4
503478,2025-04-22 19:08:00,Парк Горького ,Разовая поездка,18.5
515793,2025-12-21 19:07:00,центральный вокзал,Подписчик,1884.3
503229,2025-04-17 15:51:00,Университет,Подписчик,15.9 мин
521128,2026-05-19 10:40:00,Парк Горького ,Разовая поездка,19.6
522454,2026-06-10 17:05:00,Парк Горького,Разовая поездка,25.0
503815,2025-04-28 10:31:00,центральный вокзал,Подписчик,19.1
505136,2025-05-23 20:42:00,спальный район,Подписчик,18.2
514733,2025-11-13 10:43:00,набережная ,Подписчик,5.3
514429,2025-11-03 19:54:00,Университет,Подписчик,
522762,2026-06-14 17:28:00,набережная ,Подписчик,50.2
504356,2025-05-08 09:37:00,Набережная,Разовая поездка,36.1
519698,2026-04-24 17:15:00,университет,Подписчик,9.5
521634,2026-05-27 21:26:00,университет,Подписчик,10.9 мин
514173,2025-10-27 09:59:00,Университет,Подписчик,35.2 мин
520684,2026-05-12 17:36:00,университет,Подписчик,18.5 мин
501883,2025-03-16 18:57:00,Парк Горького,Подписчик,18.8
514593,2025-11-09 14:19:00,Центральный вокзал,Разовая поездка,60.4
516023,2025-12-31 10:22:00,центральный вокзал,Подписчик,21.6
517633,2026-03-06 15:05:00,Деловой квартал,Разовая поездка,11.2
504269,2025-05-07 16:15:00,Парк Горького ,Подписчик,13.4
512497,2025-09-19 17:10:00,Парк Горького ,Разовая поездка,16.7
510667,2025-08-18 18:08:00,Парк Горького ,Подписчик,13.1
519898,2026-04-27 10:19:00,Деловой квартал ,Разовая поездка,7.5
502682,2025-04-04 12:49:00,Деловой квартал,Разовая поездка,21.2
503580,2025-04-24 10:22:00,Университет,Разовая поездка,15.4
506221,2025-06-10 17:48:00,Центральный вокзал,,27.3 мин
501459,2025-03-02 23:27:00,Спальный район,Разовая поездка,14.8
520425,2026-05-07 13:50:00,Деловой квартал,,13.1
512374,2025-09-16 17:44:00,Университет,Разовая поездка,28.2
515159,2025-11-26 09:53:00,Университет,Разовая поездка,18.3
509637,2025-08-02 13:34:00,Парк Горького ,Разовая поездка,15.7
516026,2025-12-31 12:08:00,Спальный район,Разовая поездка,18.2
511868,2025-09-06 18:53:00,парк горького,Подписчик,7.7
503532,2025-04-23 06:02:00,Университет,Подписчик,2.3
512369,2025-09-16 16:17:00,Парк Горького,Подписчик,
522575,2026-06-11 17:29:00,Деловой квартал ,Разовая поездка,7.3
521930,2026-06-01 15:42:00,Университет,Разовая поездка,40.9
521545,2026-05-25 10:09:00,Центральный вокзал,Подписчик,37.3
517984,2026-03-17 16:46:00,Парк Горького,Подписчик,9.6
517957,2026-03-16 15:31:00,Парк Горького,Разовая поездка,23.9
507620,2025-07-02 16:58:00,Центральный вокзал,Разовая поездка,17.6
519420,2026-04-19 13:13:00,парк горького,Подписчик,25.7
520100,2026-05-01 18:45:00,Деловой квартал ,Разовая поездка,8.3
503288,2025-04-18 11:30:00,набережная ,,15.5 мин
511991,2025-09-08 18:16:00,центральный вокзал,Разовая поездка,10.4
519089,2026-04-11 13:05:00,центральный вокзал,Подписчик,10.8 мин
523263,2026-06-21 10:56:00,университет,Разовая поездка,11.3
522393,2026-06-09 17:33:00,Парк Горького,Разовая поездка,27.1
516988,2026-02-11 07:18:00,университет,Подписчик,13.0
523570,2026-06-26 17:00:00,Набережная,Разовая поездка,12.9 мин
521445,2026-05-24 15:07:00,парк горького,Подписчик,14.3
515190,2025-11-27 14:48:00,Деловой квартал,Подписчик,17.1
508400,2025-07-14 22:01:00,Деловой квартал,Подписчик,14.7
511843,2025-09-05 15:59:00,Деловой квартал,Подписчик,45.0
501976,2025-03-18 21:00:00,Центральный вокзал,Разовая поездка,38.0
510718,2025-08-18 13:26:00,Деловой квартал ,Разовая поездка,7.7
510910,2025-08-21 13:39:00,Спальный район,Разовая поездка,11.7
517933,2026-03-15 10:10:00,Набережная,Разовая поездка,19.4
503950,2025-05-01 11:37:00,университет,Разовая поездка,26.5
520805,2026-05-14 20:59:00,Парк Горького ,Разовая поездка,35.9 мин
507247,2025-06-26 17:35:00,Деловой квартал,Подписчик,13.2
512597,2025-09-20 21:02:00,Деловой квартал ,,16.1
518489,2026-03-29 13:34:00,набережная ,Подписчик,5.8
515330,2025-12-03 09:58:00,набережная ,Подписчик,20.8
523492,2026-06-24 12:55:00,Деловой квартал ,Разовая поездка,22.0
500975,2025-02-13 18:04:00,Парк Горького ,Подписчик,14.9
516769,2026-02-03 15:29:00,центральный вокзал,Разовая поездка,33.3
512330,2025-09-15 21:52:00,Парк Горького,Разовая поездка,4.8
516414,2026-01-18 14:35:00,набережная ,Разовая поездка,12.8
512490,2025-09-19 10:47:00,Парк Горького ,Разовая поездка,25.1
508786,2025-07-20 16:56:00,Университет,Подписчик,45.1
512677,2025-09-22 23:26:00,Парк Горького ,Разовая поездка,10.3
500928,2025-02-11 13:46:00,университет,Подписчик,5.9
500310,2025-01-16 09:39:00,Центральный вокзал,Разовая поездка,10.9
513813,2025-10-18 15:43:00,Парк Горького,Подписчик,64.4
516099,2026-01-04 14:33:00,Набережная,Разовая поездка,14.1
510954,2025-08-22 08:02:00,Центральный вокзал,Разовая поездка,14.8
522179,2026-06-05 14:14:00,Деловой квартал,Подписчик,19.4
507162,2025-06-25 11:36:00,Набережная,Подписчик,7.7
521535,2026-05-25 12:16:00,университет,Подписчик,15.7
519470,2026-04-19 13:35:00,Деловой квартал ,Разовая поездка,12.4
523582,2026-06-26 16:37:00,Центральный вокзал,Разовая поездка,8.8
511901,2025-09-06 06:48:00,Центральный вокзал,Подписчик,4.8
518350,2026-03-26 17:13:00,парк горького,Разовая поездка,5.3
516799,2026-02-04 23:20:00,университет,Подписчик,22.8
522659,2026-06-13 10:49:00,Парк Горького,Подписчик,6.6
508212,2025-07-11 17:18:00,Деловой квартал ,Разовая поездка,8.6
503964,2025-05-01 12:55:00,Набережная,Разовая поездка,10.4
517974,2026-03-16 17:30:00,Деловой квартал,Разовая поездка,15.3
500693,2025-02-01 15:49:00,университет,Разовая поездка,12.3
520777,2026-05-13 10:54:00,Деловой квартал ,,39.5 мин
514427,2025-11-03 10:21:00,парк горького,Подписчик,22.3
512645,2025-09-21 13:56:00,Набережная,Подписчик,23.3
510923,2025-08-22 17:43:00,Парк Горького ,Разовая поездка,
501094,2025-02-18 09:00:00,Университет,Разовая поездка,37.2
503105,2025-04-14 19:04:00,центральный вокзал,Подписчик,9.0
501626,2025-03-08 12:52:00,центральный вокзал,Разовая поездка,22.4
513118,2025-10-01 20:19:00,Деловой квартал,Разовая поездка,31.2
516387,2026-01-17 17:06:00,Центральный вокзал,Разовая поездка,10.0
522614,2026-06-12 17:44:00,Университет,Подписчик,11.8 мин
516841,2026-02-05 18:23:00,Деловой квартал,Разовая поездка,8.1
508707,2025-07-19 18:36:00,Университет,Подписчик,12.7
521537,2026-05-25 19:45:00,университет,Подписчик,12.5 мин
506656,2025-06-18 19:16:00,Парк Горького,Разовая поездка,3.7
517110,2026-02-15 08:30:00,Деловой квартал ,Разовая поездка,24.8 мин
513337,2025-10-06 16:20:00,парк горького,Разовая поездка,21.2
505464,2025-05-29 12:20:00,Деловой квартал ,Подписчик,17.0 мин
505976,2025-06-06 10:17:00,Деловой квартал,Подписчик,23.4
501930,2025-03-17 19:05:00,Парк Горького ,Разовая поездка,
503001,2025-04-12 05:07:00,набережная ,Подписчик,17.0 мин
506111,2025-06-08 17:20:00,центральный вокзал,Подписчик,11.2
519003,2026-04-10 15:14:00,Парк Горького ,,24.7
503814,2025-04-28 19:58:00,набережная ,Подписчик,14.9
516971,2026-02-10 21:19:00,Деловой квартал,Разовая поездка,5.1
501553,2025-03-05 16:35:00,Деловой квартал,Разовая поездка,19.0
505794,2025-06-04 15:54:00,Университет,Разовая поездка,22.2 мин
507434,2025-06-29 17:46:00,Деловой квартал ,Подписчик,14.8
523067,2026-06-18 08:37:00,Деловой квартал,Подписчик,64.3
516027,2026-01-01 22:16:00,Парк Горького ,Разовая поездка,19.9
500635,2025-01-29 18:39:00,спальный район,Подписчик,6.4
521745,2026-05-29 09:36:00,Деловой квартал,,13.3
507256,2025-06-26 12:16:00,Спальный район,Разовая поездка,8.1
509875,2025-08-05 09:35:00,Набережная,Разовая поездка,18.2
505457,2025-05-29 07:31:00,Центральный вокзал,Разовая поездка,14.7
503887,2025-04-30 21:01:00,Парк Горького ,Разовая поездка,6.5
518999,2026-04-10 11:51:00,парк горького,Подписчик,12.3
510820,2025-08-20 14:04:00,Деловой квартал,Разовая поездка,14.7
510737,2025-08-19 13:12:00,Парк Горького ,Разовая поездка,15.6
513137,2025-10-02 18:58:00,парк горького,Подписчик,11.5
511404,2025-08-29 16:41:00,центральный вокзал,Подписчик,22.7
510479,2025-08-15 14:24:00,Университет,Подписчик,17.2
519188,2026-04-13 11:58:00,центральный вокзал,Разовая поездка,17.2
515759,2025-12-19 19:15:00,Деловой квартал ,Разовая поездка,11.3
510496,2025-08-15 14:09:00,центральный вокзал,Разовая поездка,12.8
515272,2025-11-30 10:16:00,Набережная,Подписчик,36.0
509028,2025-07-24 09:04:00,Парк Горького ,Разовая поездка,20.2
500341,2025-01-18 14:46:00,парк горького,Разовая поездка,11.5
523788,2026-06-29 12:52:00,Деловой квартал ,Подписчик,22.7
506800,2025-06-20 15:37:00,Парк Горького ,Подписчик,21.0
520630,2026-05-11 09:21:00,центральный вокзал,Подписчик,16.2
515199,2025-11-28 10:21:00,Парк Горького ,Разовая поездка,7.4 мин
515296,2025-12-01 09:49:00,Набережная,Подписчик,27.6
502804,2025-04-07 16:27:00,Деловой квартал ,Разовая поездка,2.7
504819,2025-05-18 12:52:00,парк горького,Разовая поездка,29.1
502875,2025-04-09 21:27:00,университет,Подписчик,23.9
523563,2026-06-26 22:17:00,Университет,Разовая поездка,4.5
507657,2025-07-03 23:04:00,университет,Разовая поездка,26.4
508939,2025-07-22 21:52:00,Центральный вокзал,Разовая поездка,12.9
500513,2025-01-24 08:09:00,Деловой квартал,Подписчик,19.1
514380,2025-11-02 17:21:00,Парк Горького,Подписчик,24.7
519041,2026-04-11 13:15:00,Парк Горького,Разовая поездка,17.6
521789,2026-05-30 10:13:00,набережная ,Подписчик,33.1
511376,2025-08-29 14:07:00,парк горького,Подписчик,29.0
503505,2025-04-22 22:25:00,Деловой квартал,Разовая поездка,20.6
513336,2025-10-06 22:13:00,Парк Горького,Подписчик,10.7
506493,2025-06-15 18:14:00,университет,Подписчик,15.7
521845,2026-05-31 17:01:00,Парк Горького,Подписчик,25.4
500629,2025-01-29 11:53:00,Деловой квартал ,Подписчик,4.2
513121,2025-10-01 20:57:00,Деловой квартал,Подписчик,14.5
517371,2026-02-26 06:49:00,Парк Горького,Разовая поездка,4.1
506294,2025-06-12 08:33:00,Парк Горького,Разовая поездка,5.5
518009,2026-03-17 17:17:00,Деловой квартал,Подписчик,5.5
511912,2025-09-06 12:30:00,Деловой квартал ,Разовая поездка,5.5
511216,2025-08-26 09:11:00,университет,Подписчик,
509100,2025-07-25 07:57:00,парк горького,Разовая поездка,13.6
506220,2025-06-10 16:04:00,Центральный вокзал,,5.2
512117,2025-09-11 10:20:00,Парк Горького ,Разовая поездка,37.9
502006,2025-03-19 12:01:00,университет,Разовая поездка,12.0
503898,2025-04-30 13:44:00,Университет,Разовая поездка,7.0
519735,2026-04-25 15:13:00,Парк Горького ,Подписчик,18.6
523608,2026-06-27 14:09:00,парк горького,,37.3
502016,2025-03-19 10:26:00,центральный вокзал,Разовая поездка,9.7
513363,2025-10-07 16:49:00,Парк Горького,Разовая поездка,14.0
505452,2025-05-29 11:17:00,Центральный вокзал,Разовая поездка,27.2
513875,2025-10-19 17:56:00,Деловой квартал,Подписчик,6.8
504171,2025-05-05 09:24:00,набережная ,Подписчик,7.7
501836,2025-03-15 13:32:00,парк горького,Разовая поездка,6.4
502193,2025-03-24 17:38:00,Набережная,Подписчик,24.7
518251,2026-03-23 17:45:00,Деловой квартал ,Подписчик,25.5
504843,2025-05-18 11:28:00,Набережная,Подписчик,5.6
508956,2025-07-22 15:27:00,Деловой квартал ,Разовая поездка,5.1
500034,2025-01-03 21:44:00,Парк Горького,Подписчик,32.0
511134,2025-08-25 11:38:00,Парк Горького ,Подписчик,28.9
507896,2025-07-06 17:21:00,спальный район,Подписчик,13.7
504564,2025-05-11 13:46:00,Спальный район,Подписчик,19.4
517744,2026-03-09 10:14:00,Деловой квартал,Подписчик,9.9
516748,2026-02-02 21:03:00,Деловой квартал,Подписчик,6.0
501944,2025-03-17 17:53:00,Центральный вокзал,Подписчик,15.0
507613,2025-07-02 10:01:00,Центральный вокзал,Разовая поездка,20.0 мин
518188,2026-03-22 13:54:00,университет,Разовая поездка,31.5
520391,2026-05-07 07:55:00,Парк Горького,Разовая поездка,17.7
511473,2025-08-30 19:03:00,Деловой квартал,Разовая поездка,23.3
510743,2025-08-19 10:02:00,университет,Разовая поездка,7.4
521884,2026-05-31 20:40:00,Центральный вокзал,Подписчик,8.8
502019,2025-03-19 17:48:00,центральный вокзал,,29.0
522785,2026-06-14 15:40:00,центральный вокзал,Подписчик,14.4
508990,2025-07-23 20:26:00,Университет,Подписчик,19.3 мин
520958,2026-05-16 10:46:00,набережная ,Подписчик,9.1
505238,2025-05-25 21:20:00,набережная ,Подписчик,8.9
500329,2025-01-17 17:29:00,Деловой квартал ,Разовая поездка,36.1
516734,2026-02-02 12:48:00,Парк Горького,Разовая поездка,13.2
518373,2026-03-27 18:15:00,парк горького,Подписчик,32.2
514636,2025-11-10 15:12:00,набережная ,Подписчик,12.2
504028,2025-05-03 11:55:00,Университет,,13.0
519389,2026-04-17 15:29:00,Деловой квартал,Подписчик,37.8
505686,2025-06-02 12:59:00,набережная ,Разовая поездка,9.3
500612,2025-01-29 07:16:00,университет,Разовая поездка,10.0
516739,2026-02-02 12:41:00,Университет,Подписчик,17.5
521486,2026-05-24 16:45:00,центральный вокзал,Подписчик,1.5 мин
506518,2025-06-15 16:11:00,Деловой квартал ,Разовая поездка,2.7
516471,2026-01-21 10:32:00,набережная ,Разовая поездка,10.1 мин
513619,2025-10-13 11:17:00,Университет,Подписчик,7.9
504939,2025-05-20 15:20:00,Университет,,29.7
506041,2025-06-07 18:57:00,Центральный вокзал,Подписчик,21.9 мин
512224,2025-09-13 16:49:00,Парк Горького ,,2.9
515824,2025-12-23 22:36:00,Парк Горького,Разовая поездка,28.4
520626,2026-05-11 10:22:00,университет,Разовая поездка,29.5
508729,2025-07-19 10:24:00,Набережная,Разовая поездка,18.3
501962,2025-03-18 17:22:00,Парк Горького,Разовая поездка,20.1
511003,2025-08-23 19:22:00,университет,Подписчик,10.2
501845,2025-03-15 11:40:00,Университет,Разовая поездка,27.2 мин
512408,2025-09-17 13:10:00,Парк Горького ,Подписчик,13.8
523249,2026-06-21 13:00:00,Парк Горького ,Разовая поездка,7.6
504584,2025-05-12 07:19:00,центральный вокзал,Разовая поездка,33.1
510276,2025-08-11 07:04:00,Спальный район,Подписчик,
522886,2026-06-16 14:09:00,Парк Горького,,14.2
509311,2025-07-27 08:29:00,Деловой квартал ,Разовая поездка,8.6
509056,2025-07-24 17:37:00,Центральный вокзал,Подписчик,31.9
504414,2025-05-09 18:16:00,набережная ,Подписчик,1.4
502216,2025-03-24 11:07:00,Деловой квартал ,Разовая поездка,10.7
522949,2026-06-17 15:50:00,Парк Горького,Разовая поездка,6.0
501455,2025-03-02 17:24:00,Деловой квартал,Подписчик,4.8
512551,2025-09-20 12:30:00,Парк Горького ,Разовая поездка,1.3
518587,2026-04-01 18:27:00,Парк Горького,,24.6
517407,2026-02-27 11:35:00,университет,Разовая поездка,12.6
510875,2025-08-21 18:24:00,Центральный вокзал,Разовая поездка,19.6
509885,2025-08-05 23:12:00,центральный вокзал,Разовая поездка,10.4
500787,2025-02-04 15:57:00,Деловой квартал,Подписчик,10.1
519499,2026-04-20 09:57:00,Деловой квартал,Подписчик,16.3
506105,2025-06-08 08:40:00,набережная ,Разовая поездка,13.0
505583,2025-05-31 17:34:00,Центральный вокзал,Подписчик,10.7
503263,2025-04-17 13:53:00,Спальный район,Подписчик,16.5
510628,2025-08-17 16:30:00,набережная ,Разовая поездка,8.1
514180,2025-10-27 11:54:00,набережная ,Подписчик,4.1
521925,2026-06-01 19:54:00,университет,Разовая поездка,20.8
505598,2025-05-31 15:33:00,Спальный район,Подписчик,19.4
509563,2025-07-31 19:27:00,Деловой квартал,,32.5
501001,2025-02-14 13:19:00,Деловой квартал,Разовая поездка,19.1
517627,2026-03-06 22:09:00,Деловой квартал ,Разовая поездка,50.5
518556,2026-03-31 11:34:00,парк горького,Разовая поездка,
516912,2026-02-08 14:24:00,Университет,Разовая поездка,4.3
501923,2025-03-16 16:43:00,Спальный район,Разовая поездка,2.8
513267,2025-10-04 09:44:00,Деловой квартал,Подписчик,11.5
511793,2025-09-04 14:18:00,Деловой квартал ,Подписчик,15.0
513568,2025-10-11 14:03:00,спальный район,Разовая поездка,4.6
503656,2025-04-25 16:24:00,Деловой квартал,Подписчик,5.2
504989,2025-05-21 10:54:00,Парк Горького,Разовая поездка,6.5
513002,2025-09-28 13:26:00,Набережная,Разовая поездка,44.7
514404,2025-11-02 18:45:00,центральный вокзал,Разовая поездка,20.1
522481,2026-06-10 17:41:00,Набережная,Подписчик,32.2
519043,2026-04-11 12:23:00,Парк Горького,Разовая поездка,8.9
